OGF_ID,TRAIL_NAME,TRAIL_ASSOCIATION,TRAIL_ASSOCIATION_WEBSITE,PERMITTED_USES,DESCRIPTION,ON_ROAD_FLG,TRAIL_LENGTH_KM,LOCATION_ACCURACY,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPELEN
143663096,Voyageur Trail - Goulais Section,Voyageur Trail Association,www.voyageurtrail.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","The Goulais Section was established beginning in 1995 with the assistance of Hike Ontario and the Working for Wilderness program (volunteers from Southern Ontario and Britain).  It is a pleasant Trail, which follows several logging roads and passes through mixed hemlock and hardwood forest. This Section is linked to the Saulteaux Section via the Old Goulais Bay Rd., which parallels a power line. Trail is mainly on high ground, and offers wide views over the Goulais River Valley in leaf-free seasons. There is highway access at several points.  A yellow-blazed loop trail offers opportunities for a 5.5 km, 6.5 km, or 13 km hike, depending on the access point chosen. At time of printing, landowner permission had not been granted to complete the Goulais Section north to Robertson Lake Road, thus linking the Saulteaux and Stokely Sections. This Trail is entirely on private land, so please carry your membership card when hiking. White-blazed main trail.",No,17.8999996185303,Within 10 metres,2023/12/08 13:26:15+00,2023/12/08 22:00:20+00,265361,0
172580551,Greenwood Park Trail,City of Kingston,www.cityofkingston.ca,"Hiking or Walking, Cycling",,No,7.09999990463257,Within 10 metres,2023/12/08 13:26:14+00,2023/12/08 22:00:20+00,265377,0
319463192,Willowdale Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,1.5,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,265393,0
143661812,Meadowvale Rd Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling",Multi-Use trail along Meadowvale Rd  from Sheppard Ave E to Old Finch Ave,No,2.40000009536743,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,265409,0
253726927,Victoria St E Multi Use Pathway,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use pathway.,No,1.20000004768372,Within 10 metres,2023/12/08 13:26:20+00,2023/12/08 22:00:20+00,265425,0
155164106,The Gables,City of Barrie,www.barrie.ca,Hiking or Walking,,Yes,3.20000004768372,Within 10 metres,2023/12/08 13:26:14+00,2023/12/08 22:00:20+00,265441,0
179426458,Woodroffe Pathway,National Capital Commission,www.ncc-ccn.gc.ca,"Hiking or Walking, Cycling","The Greenbelt Pathway West is mostly flat, with some hills, and passes through forests, fields and farm landscapes. The pathway has an asphalt and stone dust surface.",No,3.70000004768372,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,265457,0
180483754,Link Trail,Municipality of North Grenville,www.ngtrails.ca,Hiking or Walking,"Link Trail is a 3.2 kilometre out & back trail and good for all skill levels. This recreational trail is mostly flat with minimal incline. Link trail connects to Beech Trail, Settler’s Trail, Alf Campbell Trail and the Ferguson Tree Nursery.",Yes,1.60000002384186,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,265473,0
171898037,Bain Park Trail,City of Quinte West,www.quintewest.ca,"Hiking or Walking, Cycling","Bain Park is located just west of CFB 8 Wing Trenton, situated on the Bay of Quinte.",No,0.699999988079071,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265489,0
253919086,Taunton Rd E Multi Use Pathway,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use pathway alongside Taunton Road W.,No,3.5,Within 10 metres,2023/12/08 13:26:20+00,2023/12/08 22:00:20+00,265505,0
204133865,Carruthers Creek Trail,Town of Ajax,www.ajax.ca/en/index.aspx,"Hiking or Walking, Cycling","Explore this 9.8-km out-and-back trail near Ajax, Ontario. Generally considered an easy route, it takes an average of 1 h 53 min to complete. This trail is great for running and walking, and it's unlikely you'll encounter many other people while exploring. Dogs are welcome, but must be on a leash.",No,9.80000019073486,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,265521,0
143666686,Capreol Trail,Rainbow Routes Association,www.rainbowroutes.com,"Hiking or Walking, Cycling, Cross Country Skiing","The Capreol walking trail winds its way through an area that could be right out of the film ' A River Runs Through It'. The Vermillion River, with its many rapids, is perfect for fly-fishing. It's also suitable for a riverside walk and, in some places, kayaking and canoeing. At one point, the trail branches off and becomes part of the Capreol Cross Country Ski Club Trails. Capreol X-Country Ski Trails include 8 and 10 km advanced trails, 4 and 5 km intermediate trails, 2.5 km beginners trail, and a beginners and seniors 2 km trail. The ski trails are not maintained during the summer months, but are suitable for walking and are extremely beautiful. If you are looking for diversity on your walk, you will certainly find it in Capreol!",Yes,9.10000038146973,Within 10 metres,2023/12/08 13:26:22+00,2023/12/08 22:00:20+00,265537,0
319413611,Municipal Road 24 Mult-Use Trail,City of Greater Sudbury,https://www.greatersudbury.ca/,"Hiking or Walking, Cycling","Multi-use paths are shared facilities that may be installed when it is not possible to provide separate space for people to walk and bike. Some multi-use paths have pedestrian and cyclist lanes marked with symbols on the pavement, while others do not. Multi-use paths may be placed in areas where there is enough room to situate the path behind drainage ditches, creating greater separation from the road.",No,0.600000023841858,Within 10 metres,2023/12/08 13:26:22+00,2023/12/08 22:00:20+00,265553,0
319464304,Stanley G. Grizzle Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","This trail is within Stanley G. Grizzle Park. This park has a total size of 1868 square meters which includes a playground. Formerly known as ""Main Street Parkette"", this park was renamed in 2007 to honour Stanley G. Grizzle, a notable human rights campaigner, Canadian Court of Citizenship judge and author.",No,0.100000001490116,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,265569,0
319411913,Heartwood Drive Multi-Use Trail,City of Belleville,www.belleville.ca,"Hiking or Walking, Cycling","Belleville is the ideal place for outdoor enthusiasts, with over 45 kilometers of well-groomed recreation trails,  parks, gardens, and green space for everyone to enjoy year round.  We take pride in all of our recreational spaces and we ask that you do the same while enjoying these beautiful areas throughout our city. For your safety and the safety of others, please keep to the right and maintain safe speeds on bicycles and roller blades.",No,0.5,Within 10 metres,2023/12/08 13:26:21+00,2023/12/08 22:00:20+00,265585,0
204422584,Village Greenbelt Trail,Town of Ajax,www.ajax.ca/en/index.aspx,Hiking or Walking,Unpaved multi-use recreational Scenic trail,No,1,Within 10 metres,2023/12/08 13:26:28+00,2023/12/08 22:00:20+00,265601,0
180483752,Turtle Trail,Municipality of North Grenville,www.ngtrails.ca,Hiking or Walking,"Located within the Ferguson Forest Centre, Turtle Trail is a 2.8 kilometre out & back trail along the west shore Kemptville Creek. This recreational trail is relatively flat, with minimal incline and has a natural surface across the length of the trail. This trail is good for all skill levels. Parking is available at Anniversary Park.",Yes,1.39999997615814,Within 10 metres,2023/12/08 13:26:16+00,2023/12/08 22:00:20+00,265617,0
319464324,Lynedock Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling",This trail is within a 1.5 hectare park at York Mills Road near the Don Valley Parkway that features a children's playground and walking paths. This linear park starts on the south side of Roywood Drive where the Don River East branch emerges and follows the rivers path as it flows south to York Mills Road.,No,0.5,Within 10 metres,2023/12/08 13:26:30+00,2023/12/08 22:00:20+00,265633,0
183009596,Red Trail,Quinte Conservation,www.quinteconservation.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing","Vanderwater Conservation Area at 512 Vanderwater Road, Thomasburg ON is located along the banks of the Moira River. Visitors can explore a trail network consisting of 16 km that will lead them through mature forests and to the Moira River where the water cascades over a series of limestone steps.",No,6.19999980926514,Within 10 metres,2023/12/08 13:26:26+00,2023/12/08 22:00:20+00,265649,0
319430470,Holly Community Park Trail,City of Barrie,www.barrie.ca,"Hiking or Walking, Cycling","Holly Community Park is a 11.9 Acre park that shares a parking lot with the Peggy Hill Team Community Centre. The park includes walkways, lit basketball courts, senior soccer field, junior soccer field, playground, and a city-maintained outdoor ice rink.",No,1.5,Within 10 metres,2023/12/08 13:26:29+00,2023/12/08 22:00:20+00,265665,0
155164104,Ardagh East Creek Trail,City of Barrie,www.barrie.ca,Hiking or Walking,"Home to Barrie's south end, the Ardagh Bluffs Area is located between Ardagh Rd and Mapleview Dr, West of Essa Rd. It boasts over 17 kms of trails and has a total area of 524 acres. Most of the area is zoned Environmentally Protection (EP) and houses a variety of different species. Ardagh will be used for walking and hiking trails, and the City would like to remind users that the use of motorized vehicles within the Bluffs is prohibited and dogs must be on leash. As well due to limited parking facilities, users are asked to be aware of municipal parking by-laws on streets including no parking in front of mailboxes and fire hydrants. Please be respectful of the Bluffs and local residents, bring litterless lunches and snacks, and dispose of any litter in the proper waste receptors.",No,1.39999997615814,Within 10 metres,2023/12/08 13:26:23+00,2023/12/08 22:00:20+00,265681,0
319413672,Shed Loop,City of Greater Sudbury,https://www.greatersudbury.ca/,"Hiking or Walking, Cycling, Cross Country Skiing",Shed Loop is a popular trail located near Sudbury Ontario. This nordic ski loop has a easy overall physical rating with a small climb.,Yes,0.600000023841858,Within 10 metres,2023/12/08 13:26:22+00,2023/12/08 22:00:20+00,265697,0
319471353,Morley Callaghan Footbridge,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.200000002980232,Within 10 metres,2023/12/08 13:26:25+00,2023/12/08 22:00:20+00,265713,0
319474890,Lake Shore Blvd W Multi-Use Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,0.300000011920929,Within 10 metres,2023/12/08 13:26:26+00,2023/12/08 22:00:20+00,265729,0
143666393,Lasalle Boulevard to Maley Drive,Rainbow Routes Association,www.rainbowroutes.com,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing","The trail from Lasalle Boulevard to Maley Drive follows Junction Creek, traversing wooded areas between residential neighbourhoods.",No,1.70000004768372,Within 10 metres,2023/12/08 13:26:22+00,2023/12/08 22:00:20+00,265745,0
253919302,Brock St N Multi Use Pathway,Town of Whitby,www.whitby.ca,"Hiking or Walking, Cycling",Paved multi-use pathway alongside Brock Street N.,No,2.09999990463257,Within 10 metres,2023/12/08 13:26:19+00,2023/12/08 22:00:20+00,265761,0
202579194,Legacy Trail,City of Kawartha Lakes,www.kawarthalakes.ca,"Hiking or Walking, Cycling","The Lindsay Legacy Trail is 1.6 kilometre section of paved trail from Victoria Junction (the corner of William Street North and Orchard Park Road, Lindsay) to Thunder Bridge Road, along the Victoria Rail Trail Corridor.

This trail is great for any form of active transportation. Stop by the railway station replica for information on geocaching, train history and local wildlife.",No,1.60000002384186,Within 10 metres,2023/12/08 13:26:18+00,2023/12/08 22:00:20+00,265777,0
143661636,Viewmount Park Trail,City of Toronto,www.toronto.ca,"Hiking or Walking, Cycling","Trails, or multi-use trails, are used by pedestrians, cyclists, in-line skaters and more. Some are part of the bikeway network, some are paved and some are not. Many provide access into Toronto’s beautiful ravine system. Explore and find your new favourite respite from the city streets.",No,1,Within 10 metres,2023/12/08 13:26:24+00,2023/12/08 22:00:20+00,265793,0
